Year,Player,Pos,Age,Tm,G,GS,PTS,Minutes Played,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,Dirk Nowitzki,PF,36,DAL,54,54,738,1424,17,0.529,1.8,28.3,14.4,10.6,1.1,2.4,6.6,25.8,0.6,1.9,2.5,0.084,-1.6,0.3,-1.3,0.2,296,678,0.437,79,209,0.378,217,469,0.463,0.495,98,112,0.875,23,330,307,89,34,43,51,113,769
2016,Jusuf Nurkic,C,20,TOT,65,48,636,1391,17.5,0.528,12.3,24.8,18.6,13.9,1.8,4.2,18.6,23.9,0.2,1.8,2,0.068,-2.3,2.2,-0.2,0.6,271,534,0.507,0,1,0,271,533,0.508,0.507,120,210,0.571,154,313,406,134,56,84,143,161,662
2016,Jusuf Nurkic,C,20,DEN,45,29,344,807,15,0.515,12.3,23.2,17.8,11.1,1.5,3.5,18.9,22.6,-0.2,0.8,0.6,0.034,-3.2,1,-2.3,-0.1,151,298,0.507,0,0,0,151,298,0.507,0.507,56,113,0.496,89,171,226,65,28,41,81,88,358
2016,Jusuf Nurkic,C,20,POR,20,19,292,584,21.1,0.545,12.3,27.1,19.7,17.7,2.1,5.2,18.2,25.7,0.4,1,1.4,0.116,-1.1,3.8,2.7,0.7,120,236,0.508,0,1,0,120,235,0.511,0.508,64,97,0.66,65,142,180,69,28,43,62,73,304
2016,David Nwaba,SG,22,LAL,20,2,115,397,12.1,0.611,4.3,13.1,8.5,5,1.6,1.4,10.1,11.8,0.6,0.2,0.7,0.09,-1.7,-0.3,-2,0,47,81,0.58,1,5,0.2,46,76,0.605,0.586,25,39,0.641,16,46,54,15,15,8,11,36,120
2016,Johnny O'Bryant,PF,21,TOT,11,0,36,80,14.9,0.582,12.4,13.7,13.1,12.7,0,1,15.5,21.1,0.1,0,0.1,0.088,-0.2,-3.1,-3.3,0,15,30,0.5,3,6,0.5,12,24,0.5,0.55,5,6,0.833,9,10,17,7,0,1,6,10,38
2016,Johnny O'Bryant,PF,21,DEN,7,0,19,46,14.4,0.597,12.1,14.3,13.2,6.2,0,1.7,15.2,18.3,0.1,0,0.1,0.096,-0.8,-3.2,-4,0,7,15,0.467,2,3,0.667,5,12,0.417,0.533,4,4,1,5,6,10,2,0,1,3,4,20
2016,Johnny O'Bryant,PF,21,CHO,4,0,17,34,15.5,0.567,12.9,13,12.9,21.6,0,0,15.9,25,0,0,0.1,0.078,0.7,-3.1,-2.3,0,8,15,0.533,1,3,0.333,7,12,0.583,0.567,1,2,0.5,4,4,7,4,0,0,3,6,18
2016,Kyle O'Quinn,C,24,NYK,79,8,476,1229,20.5,0.552,13.7,24.8,19.2,14.8,1.5,6.9,14.5,18.5,2.1,1.8,3.9,0.151,-0.1,3.7,3.5,1.7,215,413,0.521,2,17,0.118,213,396,0.538,0.523,64,83,0.771,157,282,382,128,40,119,76,174,496
2016,Daniel Ochefu,C,21,WAS,19,0,23,75,6.6,0.43,7.6,25.4,16.5,5.8,1.3,0,9.7,18,-0.1,0.1,0,0.005,-6.5,-1.9,-8.4,-0.1,12,27,0.444,0,0,0,12,27,0.444,0.444,0,2,0,5,17,19,3,2,0,3,17,24
2016,Jahlil Okafor,C,19,PHI,50,33,566,1134,14.8,0.546,7.9,15.5,11.7,9,0.9,3.4,14.4,24.1,0.1,1.1,1.2,0.05,-3.4,0.1,-3.3,-0.4,242,471,0.514,0,0,0,242,471,0.514,0.514,106,158,0.671,81,159,209,63,22,56,91,122,590
2016,Victor Oladipo,SG,22,OKC,67,67,1024,2222,13.6,0.534,1.9,12.6,7.2,12.5,1.7,0.8,10.6,21.4,1.7,2.3,4,0.085,-0.4,-0.9,-1.3,0.4,412,932,0.442,127,352,0.361,285,580,0.491,0.51,116,154,0.753,39,252,253,192,87,24,119,155,1067
2016,Kelly Olynyk,C,23,BOS,75,6,651,1538,15.2,0.603,5.3,20.7,13,15.2,1.4,1.5,14.6,19,2.2,1.9,4.1,0.127,0.1,0.5,0.7,1,260,508,0.512,68,192,0.354,192,316,0.608,0.579,90,123,0.732,72,288,313,161,48,33,96,207,678
2016,Arinze Onuaku,C,27,ORL,8,0,4,28,5.8,0.5,7.6,16,11.7,9.9,0,2.9,33.3,9.4,0,0,0,-0.005,-6.5,0.7,-5.9,0,2,4,0.5,0,0,0,2,4,0.5,0.5,0,0,0,2,4,5,2,0,1,2,3,4
2016,Chinanu Onuaku,C,18,HOU,5,1,13,52,12.3,0.799,4.2,16.8,10.5,7.8,2.8,1.6,31.3,10.4,0.1,0.1,0.1,0.123,-2.4,1.8,-0.6,0,5,7,0.714,0,0,0,5,7,0.714,0.714,4,4,1,2,8,9,3,3,1,4,6,14
2016,Kelly Oubre,SF,19,WAS,79,5,481,1605,9.1,0.516,4.3,13.9,9.1,4,1.8,0.9,9.2,14.5,0.6,1.4,2.1,0.062,-1.8,-0.5,-2.3,-0.1,186,442,0.421,54,188,0.287,132,254,0.52,0.482,75,99,0.758,61,199,226,51,65,19,49,195,501
2016,Zaza Pachulia,C,30,GSW,70,70,409,1268,16.1,0.588,12.9,22,17.7,13.6,2.2,2,19.5,15.3,2.2,2.5,4.7,0.177,-0.3,3,2.7,1.5,164,307,0.534,0,2,0,164,305,0.538,0.534,98,126,0.778,140,270,357,144,66,38,88,166,426
2016,Georgios Papagiannis,C,17,SAC,22,0,119,355,12.7,0.573,7.9,19.9,14,9,0.4,4.4,18.2,16.9,0.1,0.3,0.4,0.058,-3.5,0.8,-2.7,-0.1,56,102,0.549,0,2,0,56,100,0.56,0.549,12,14,0.857,24,62,75,22,3,19,24,44,124
2016,Jabari Parker,PF,19,MIL,51,50,984,1728,19.1,0.563,5.4,15.7,10.6,14.3,1.5,1.1,9.2,26.5,2.6,1.5,4.1,0.113,1.5,-1.3,0.3,1,399,814,0.49,65,178,0.365,334,636,0.525,0.53,162,218,0.743,79,235,273,155,57,25,92,111,1025
2016,Tony Parker,PG,32,SAS,63,63,612,1587,13,0.514,0.7,7.3,4,27.8,1.1,0.1,12.5,20.2,1.4,1.7,3,0.091,-1.2,-1.7,-3,-0.4,265,569,0.466,23,69,0.333,242,500,0.484,0.486,85,117,0.726,9,104,98,311,37,2,89,92,638
2016,Chandler Parsons,SF,26,MEM,34,34,202,675,7.6,0.436,1,13.6,7.1,12.8,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,0.016,-3.6,-0.5,-4,-0.3,75,222,0.338,25,93,0.269,50,129,0.388,0.394,35,43,0.814,6,78,73,60,22,6,24,52,210
2016,Lamar Patterson,SG,23,ATL,5,0,9,40,-1.9,0.276,2.8,16.3,9.6,21.1,1.2,0,19.7,22.2,-0.2,0,-0.1,-0.176,-9.9,-1.2,-11.2,-0.1,3,15,0.2,1,6,0.167,2,9,0.222,0.233,2,3,0.667,1,6,6,7,1,0,4,6,9
2016,Patrick Patterson,PF,25,TOR,65,8,427,1599,10.8,0.542,4.4,16.2,10.3,6.6,1.3,1.2,8.5,12.5,1.7,1.6,3.3,0.1,0.5,0.4,0.9,1.2,154,384,0.401,94,253,0.372,60,131,0.458,0.523,43,60,0.717,62,229,253,83,45,26,38,120,445
2016,Chris Paul,PG,29,LAC,61,61,1060,1921,26.2,0.614,2.5,14.9,8.8,46.8,3.1,0.3,14,24.4,8,2.6,10.6,0.264,7.8,1,8.7,5.2,374,785,0.476,124,302,0.411,250,483,0.518,0.555,232,260,0.892,41,263,264,614,132,9,147,146,1104
2016,Adreian Payne,PF,23,MIN,18,0,60,135,14.4,0.505,7.7,21,14.3,8,3,4.4,11.4,23.1,0,0.2,0.2,0.086,-2.2,0.7,-1.5,0,23,54,0.426,3,15,0.2,20,39,0.513,0.454,14,19,0.737,9,24,29,8,9,8,8,32,63
2016,Cameron Payne,PG,20,TOT,31,0,154,462,5.6,0.407,0.7,10.7,5.7,17.7,1.5,0.9,12.9,20.9,-0.8,0.4,-0.3,-0.034,-4.8,-2.1,-6.9,-0.6,64,193,0.332,27,86,0.314,37,107,0.346,0.402,5,8,0.625,3,45,42,60,16,6,29,52,160
2016,Cameron Payne,PG,20,OKC,20,0,102,320,6.2,0.402,0.7,10,5.4,18.3,1.5,1.2,10.8,19.6,-0.4,0.3,-0.1,-0.011,-4.7,-1.9,-6.6,-0.4,43,130,0.331,16,52,0.308,27,78,0.346,0.392,4,4,1,2,29,27,44,11,6,16,38,106
2016,Cameron Payne,PG,20,CHI,11,0,52,142,4,0.417,0.8,12.2,6.5,16.2,1.4,0,16.7,23.9,-0.4,0.1,-0.3,-0.087,-5,-2.5,-7.5,-0.2,21,63,0.333,11,34,0.324,10,29,0.345,0.421,1,4,0.25,1,16,15,16,4,0,13,14,54
2016,Elfrid Payton,PG,20,ORL,82,58,1004,2412,17.2,0.52,3.9,13.8,8.7,35.7,1.8,1.3,15,21.6,2.4,2,4.4,0.088,0.7,0.2,0.9,1.7,430,912,0.471,40,146,0.274,390,766,0.509,0.493,146,211,0.692,89,298,337,577,99,46,178,177,1046
2016,Gary Payton,PG,22,MIL,6,0,19,99,4.5,0.413,0,14,7.1,18.1,1.5,3.6,29.2,15.8,-0.3,0.1,-0.2,-0.074,-7.3,0.6,-6.7,-0.1,8,22,0.364,1,9,0.111,7,13,0.538,0.386,3,5,0.6,0,12,10,14,3,5,10,9,20
2016,Paul Pierce,SF,37,LAC,25,7,78,277,5.7,0.535,0.4,18.5,9.7,5,0.7,1.5,17.4,14.8,-0.2,0.3,0.1,0.015,-3.9,-0.5,-4.4,-0.2,28,70,0.4,15,43,0.349,13,27,0.481,0.507,10,13,0.769,1,47,42,11,4,6,16,40,81
2016,Marshall Plumlee,C,22,NYK,21,1,38,170,10.9,0.521,14.5,17.8,16.2,8.1,1.2,1.9,23.8,12.8,0,0.1,0.2,0.048,-2.9,0.1,-2.8,0,16,30,0.533,0,0,0,16,30,0.533,0.533,8,19,0.421,23,28,44,11,4,5,12,23,40
2016,Mason Plumlee,C,24,TOT,81,64,808,2148,18.1,0.558,8.8,22.5,15.6,19.8,1.6,3.4,15.2,18.1,3.6,2.5,6,0.134,0,2.6,2.6,2.5,334,623,0.536,0,6,0,334,617,0.541,0.536,174,300,0.58,170,436,527,310,77,105,135,226,842
2016,Mason Plumlee,C,24,POR,54,54,573,1516,18.9,0.552,8.7,23,15.8,21.4,1.6,3.3,14.1,18.3,2.8,1.8,4.6,0.146,0.3,2.8,3.1,1.9,235,442,0.532,0,5,0,235,437,0.538,0.532,127,224,0.567,120,313,377,233,56,72,89,149,597
2016,Mason Plumlee,C,24,DEN,27,10,235,632,16.3,0.571,8.8,21.3,15.1,15.9,1.5,3.6,17.7,17.5,0.8,0.6,1.4,0.107,-0.7,2.2,1.5,0.6,99,181,0.547,0,1,0,99,180,0.55,0.547,47,76,0.618,50,123,151,76,21,33,46,77,245
2016,Miles Plumlee,C,26,TOT,45,12,108,484,8.4,0.518,9,13.3,11.1,6.1,1.9,2.4,21.6,13.1,-0.1,0.5,0.5,0.045,-4.4,0.7,-3.6,-0.2,44,92,0.478,0,0,0,44,92,0.478,0.478,25,39,0.641,38,57,83,23,20,15,30,73,113
2016,Miles Plumlee,C,26,MIL,32,12,79,310,8,0.492,8.7,11.1,10,8.2,1.8,2.6,20.9,15.5,-0.2,0.3,0.1,0.021,-4.6,0.4,-4.2,-0.2,30,68,0.441,0,0,0,30,68,0.441,0.441,22,35,0.629,23,30,46,20,12,10,22,48,82
2016,Miles Plumlee,C,26,CHO,13,0,30,174,9,0.602,9.4,17.2,13.3,2.5,2,2,23.7,8.7,0.1,0.2,0.3,0.087,-3.8,1.3,-2.5,0,14,24,0.583,0,0,0,14,24,0.583,0.583,3,4,0.75,15,27,37,3,8,5,8,25,31
2016,Jakob Poeltl,C,19,TOR,54,4,158,626,12.2,0.589,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,0.9,0.7,1.6,0.125,-1.2,0.5,-0.7,0.2,67,115,0.583,0,0,0,67,115,0.583,0.583,31,57,0.544,78,87,144,13,19,23,29,113,165
2016,Otto Porter,SF,21,WAS,80,80,1032,2605,17.3,0.628,5.1,17.1,11.1,6.7,2.2,1.3,4.8,15.1,6.5,2.9,9.4,0.173,3,0.9,3.9,3.9,414,803,0.516,148,341,0.434,266,462,0.576,0.608,99,119,0.832,118,397,448,132,130,47,43,193,1075
2016,Bobby Portis,PF,19,CHI,64,13,420,1000,14.9,0.545,8,24,16,5.7,0.8,0.9,8.4,19.1,1.1,1.2,2.4,0.114,-1.6,-1.5,-3.1,-0.3,183,375,0.488,32,96,0.333,151,279,0.541,0.531,39,59,0.661,75,221,258,38,18,13,37,94,437
2016,Kristaps Porzingis,PF,19,NYK,66,65,1148,2164,17.4,0.546,5.5,18.2,11.8,7.3,1.1,4.9,9.7,24.3,2.4,2.1,4.5,0.1,0.2,0,0.2,1.2,443,985,0.45,112,314,0.357,331,671,0.493,0.507,198,252,0.786,111,364,413,106,53,148,118,244,1196
2016,Dwight Powell,C,23,DAL,77,3,495,1333,17.6,0.588,7.7,19.5,13.3,6.1,2.4,2.6,7.2,16.7,2.7,1.9,4.6,0.165,-0.5,1.9,1.4,1.2,194,377,0.515,21,74,0.284,173,303,0.571,0.542,107,141,0.759,93,213,266,53,68,44,34,135,516
2016,Norman Powell,SG,21,TOR,76,18,611,1368,14,0.552,2.2,11.7,6.9,9.3,1.9,0.9,10.8,21.1,1.4,1.4,2.8,0.097,-0.4,-1.2,-1.5,0.2,227,506,0.449,56,173,0.324,171,333,0.514,0.504,126,159,0.792,26,142,146,89,57,16,70,127,636
2016,Alex Poythress,PF,21,PHI,6,1,61,157,13.2,0.548,7.7,12.7,10.2,5.1,0.9,1,4.9,16.9,0.2,0.1,0.3,0.099,-0.6,-1.9,-2.5,0,25,54,0.463,6,19,0.316,19,35,0.543,0.519,8,10,0.8,11,18,25,5,3,2,3,14,64
2016,Ronnie Price,PG,31,PHO,14,0,13,134,5.9,0.272,2.4,6.7,4.5,16.9,3.9,0.6,10.4,9,-0.1,0.1,0,0.002,-3.2,0.8,-2.4,0,4,24,0.167,3,17,0.176,1,7,0.143,0.229,3,4,0.75,3,8,10,20,12,1,3,14,14
2016,Tim Quarterman,SG,20,POR,16,0,30,80,10.2,0.511,5.5,13.9,9.7,21.1,1.2,3,26.6,22.8,-0.1,0.1,-0.1,-0.044,-4,-0.8,-4.8,-0.1,13,29,0.448,5,13,0.385,8,16,0.5,0.534,0,3,0,4,10,12,12,2,3,11,6,31
2016,Chasson Randle,PG,21,TOT,26,0,132,299,13.6,0.586,2.2,9.4,5.8,16.8,1.5,0.5,14,19.7,0.5,0.1,0.7,0.106,0.3,-2.9,-2.6,0,40,98,0.408,16,47,0.34,24,51,0.471,0.49,41,43,0.953,6,26,28,37,10,2,19,39,137
2016,Chasson Randle,PG,21,PHI,8,0,40,74,17.7,0.671,0,7.5,3.7,13.2,2,1.1,8.8,20.1,0.2,0.1,0.3,0.197,2.6,-2.7,-0.1,0,12,26,0.462,6,15,0.4,6,11,0.545,0.577,12,12,1,0,5,4,7,3,1,3,11,42
2016,Chasson Randle,PG,21,NYK,18,0,91,225,12.3,0.555,2.9,10.1,6.5,18,1.3,0.4,15.7,19.6,0.3,0.1,0.4,0.075,-0.5,-3,-3.4,-0.1,28,72,0.389,10,32,0.313,18,40,0.45,0.458,29,31,0.935,6,21,23,31,7,1,16,28,95
2016,Julius Randle,PF,20,LAL,74,73,936,2132,16.3,0.543,7.5,25.8,16.3,19.3,1.1,1.4,16.2,21.4,2,1.5,3.5,0.08,-0.7,0.7,0,1.1,377,773,0.488,17,63,0.27,360,710,0.507,0.499,204,282,0.723,151,485,553,288,55,42,173,248,975
2016,Zach Randolph,PF,33,MEM,73,5,987,1786,18.5,0.49,11.3,27.4,19.1,13.5,1.1,0.5,8.6,29.2,0.8,2.4,3.2,0.086,-1.4,-0.7,-2.1,0,433,964,0.449,21,94,0.223,412,870,0.474,0.46,141,193,0.731,182,416,520,133,43,11,99,136,1028
2016,J.J. Redick,SG,30,LAC,78,78,1126,2198,14.8,0.599,0.6,7.9,4.3,7.8,1.3,0.5,9.1,21.9,3.3,1.5,4.8,0.105,2,-2,0,1.1,396,890,0.445,201,468,0.429,195,422,0.462,0.558,180,202,0.891,11,160,149,120,62,15,98,125,1173
2016,Willie Reed,C,24,MIA,71,5,359,1031,17.1,0.578,13.7,22,17.8,3.9,0.9,3.6,8.7,15.3,2.1,1.5,3.6,0.168,-1.3,0.7,-0.6,0.4,162,285,0.568,1,4,0.25,161,281,0.573,0.57,49,88,0.557,129,203,289,28,20,54,31,137,374
2016,Josh Richardson,SG,21,MIA,53,34,517,1614,10.7,0.493,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,0.3,1.9,2.2,0.066,-1,1.1,0.2,0.9,202,513,0.394,75,227,0.33,127,286,0.444,0.467,60,77,0.779,35,133,146,153,67,44,65,132,539
2016,Malachi Richardson,SG,19,SAC,22,0,76,198,9.6,0.517,1.8,11.5,6.7,8.7,1.3,0.5,9.5,19.3,0,0.1,0.1,0.028,-2.5,-3,-5.5,-0.2,28,68,0.412,8,28,0.286,20,40,0.5,0.471,15,19,0.789,3,20,20,12,6,1,8,23,79
2016,Austin Rivers,SG,22,LAC,74,29,853,2054,11.4,0.545,1.1,7.5,4.4,15,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059,-0.1,-1.5,-1.6,0.2,323,731,0.442,111,299,0.371,212,432,0.491,0.518,132,191,0.691,20,141,140,222,54,11,115,187,889
2016,Andre Roberson,SF,23,OKC,79,79,501,2376,9.6,0.51,4.6,14.2,9.4,4.6,1.9,2.7,9.1,10.1,1.1,3.1,4.2,0.085,-2.1,2.1,0,1.2,215,463,0.464,45,184,0.245,170,279,0.609,0.513,47,111,0.423,98,304,350,86,105,90,51,204,522
2016,Brian Roberts,PG,29,CHO,41,2,136,416,9.8,0.51,1.3,9,5.2,18.7,1.1,0.2,15.7,17.9,0,0.3,0.2,0.028,-3.3,-2.6,-5.9,-0.4,46,122,0.377,17,44,0.386,29,78,0.372,0.447,33,39,0.846,5,34,34,57,10,1,26,18,142
2016,Glenn Robinson,SF,21,IND,69,27,402,1426,11.5,0.564,4.5,14.6,9.6,4.7,1.4,1.2,9.1,12.8,1.3,1.2,2.5,0.085,-1.2,-0.2,-1.4,0.2,158,338,0.467,49,125,0.392,109,213,0.512,0.54,54,76,0.711,57,188,213,51,46,23,37,63,419
2016,Thomas Robinson,PF,23,LAL,48,1,231,560,17.3,0.535,15.8,28.1,21.8,8.8,2.3,1.3,17,20.7,0.3,0.6,0.9,0.079,-2.2,-0.1,-2.3,0,105,196,0.536,0,1,0,105,195,0.538,0.536,31,66,0.47,84,139,194,34,29,10,46,76,241
2016,Sergio Rodriguez,PG,28,PHI,68,30,509,1518,11,0.484,1.5,9.9,5.7,35.4,1.5,0.2,18.9,19.3,-0.3,1,0.7,0.022,-1.6,-2.4,-4,-0.7,210,536,0.392,92,252,0.365,118,284,0.415,0.478,18,27,0.667,21,136,137,375,54,5,128,95,530
2016,Rajon Rondo,PG,28,CHI,69,42,516,1843,13.6,0.461,4.2,16.6,10.4,37,2.7,0.5,22.4,17.8,-0.3,2.7,2.3,0.061,-1.3,1.6,0.3,1.1,229,561,0.408,50,133,0.376,179,428,0.418,0.453,30,50,0.6,73,282,309,502,111,13,168,144,538
2016,Derrick Rose,PG,26,NYK,64,64,1108,2082,17,0.53,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3,0.068,0.2,-2.2,-1.9,0,460,977,0.471,13,60,0.217,447,917,0.487,0.477,221,253,0.874,66,180,214,308,49,19,147,84,1154
2016,Terrence Ross,SF,23,TOT,78,24,824,1955,13.4,0.55,1,10.9,5.9,7.1,2.3,1.4,8,19.3,1.5,2,3.5,0.086,0.4,-0.6,-0.2,0.9,326,746,0.437,142,391,0.363,184,355,0.518,0.532,64,77,0.831,18,189,180,96,99,38,68,143,858
2016,Terrence Ross,SF,23,TOR,54,0,537,1207,14.9,0.558,1.3,11.7,6.5,5.9,2.3,1.4,6.2,19.8,1.6,1.4,2.9,0.116,1.2,-0.8,0.4,0.7,211,479,0.441,96,256,0.375,115,223,0.516,0.541,41,50,0.82,14,125,121,49,60,23,33,82,559
2016,Terrence Ross,SF,23,ORL,24,24,287,748,11.1,0.536,0.6,9.6,4.9,9,2.3,1.4,11.2,18.5,0,0.6,0.6,0.037,-1,-0.3,-1.3,0.1,115,267,0.431,46,135,0.341,69,132,0.523,0.517,23,27,0.852,4,64,59,47,38,15,35,61,299
2016,Terry Rozier,PG,20,BOS,74,0,394,1263,10.8,0.466,3.6,16.3,10,15.2,1.8,0.7,9.7,17.1,0,1.4,1.4,0.053,-2.5,0,-2.5,-0.2,151,411,0.367,57,179,0.318,94,232,0.405,0.437,51,66,0.773,40,187,197,143,50,13,47,69,410
2016,Ricky Rubio,PG,24,MIN,75,75,803,2469,16.8,0.539,3.2,11.4,7.2,38.9,2.6,0.3,20.1,17.4,4.5,1.7,6.1,0.119,1.7,-1,0.8,1.7,261,650,0.402,60,196,0.306,201,454,0.443,0.448,254,285,0.891,68,237,265,743,143,11,195,202,836
2016,Damjan Rudez,SF,28,ORL,45,0,79,314,6.3,0.466,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,0.008,-2.8,-1.9,-4.7,-0.2,31,88,0.352,20,64,0.313,11,24,0.458,0.466,0,0,0,5,20,22,22,13,1,9,31,82
2016,Brandon Rush,SG,29,MIN,47,33,189,1030,6.6,0.505,1.8,9.5,5.6,5.8,1.1,1.9,12.6,9.6,0.1,0.3,0.4,0.019,-2,-0.1,-2.1,0,70,187,0.374,44,114,0.386,26,73,0.356,0.492,13,18,0.722,16,83,86,49,25,26,28,42,197
2016,D'Angelo Russell,PG,18,LAL,63,60,945,1811,15.3,0.518,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,0.3,1,1.3,0.034,1.1,-1.6,-0.5,0.7,351,867,0.405,135,384,0.352,216,483,0.447,0.483,147,188,0.782,31,191,193,330,97,18,176,130,984
2016,Domantas Sabonis,PF,18,OKC,81,66,460,1632,6.9,0.469,3,16.4,9.7,7.2,1.2,1.6,14,15.4,-1,1.8,0.7,0.022,-4.7,-0.1,-4.9,-1.2,192,481,0.399,51,159,0.321,141,322,0.438,0.452,44,67,0.657,45,242,250,89,44,36,83,200,479
2016,Larry Sanders,C,26,CLE,5,0,4,13,6.5,0.41,26.3,8.2,17,0,3.8,6.2,29.1,23.6,0,0,0,-0.029,-8.7,-0.9,-9.6,0,1,4,0.25,0,0,0,1,4,0.25,0.25,2,2,1,3,1,3,0,1,1,2,5,4
2016,Dario Saric,PF,20,PHI,81,36,998,2129,12.8,0.508,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,-1.2,2.2,1,0.023,-2,-0.2,-2.2,-0.1,381,927,0.411,106,341,0.311,275,586,0.469,0.468,172,220,0.782,112,401,446,198,64,34,183,162,1040
2016,Tomas Satoransky,SG,23,WAS,57,3,148,719,8.5,0.48,3.9,9.1,6.5,16.7,1.8,0.7,19.1,12.1,0.1,0.5,0.6,0.041,-2.9,-0.2,-3.1,-0.2,61,146,0.418,9,37,0.243,52,109,0.477,0.449,23,33,0.697,25,58,72,100,29,7,38,60,154
2016,Dennis Schroder,PG,21,ATL,79,78,1357,2485,16.1,0.533,1.9,9,5.5,35.5,1.5,0.6,16.3,27.8,1.2,2.5,3.7,0.071,0.7,-1.4,-0.7,0.8,548,1215,0.451,100,294,0.34,448,921,0.486,0.492,218,255,0.855,42,206,216,544,83,18,258,149,1414
2016,Luis Scola,PF,34,BRK,36,1,177,461,13.9,0.55,11.9,20,16,12.7,1.4,0.7,16.9,18.7,0.4,0.4,0.8,0.082,-0.8,-0.4,-1.2,0.1,71,151,0.47,17,50,0.34,54,101,0.535,0.526,25,37,0.676,51,88,121,40,16,5,34,63,184
2016,Mike Scott,PF,26,ATL,18,0,43,195,5.9,0.36,5.7,15,10.4,12.5,1,1.3,11.3,15.8,-0.3,0.2,-0.1,-0.014,-5.3,-0.1,-5.3,-0.2,17,59,0.288,4,27,0.148,13,32,0.406,0.322,7,8,0.875,10,27,32,19,4,3,8,12,45
2016,Thabo Sefolosha,SF,30,ATL,62,42,426,1596,11.9,0.519,3.8,14.7,9.3,9.9,3,1.7,11.9,13.3,0.6,2.7,3.3,0.098,-1.9,3.1,1.2,1.3,174,395,0.441,41,120,0.342,133,275,0.484,0.492,55,75,0.733,54,216,235,117,108,35,58,97,444
2016,Wayne Selden,SG,20,TOT,14,5,68,236,6.9,0.525,0.5,7.2,3.8,8.5,1.3,0.4,15.1,15.3,-0.1,0.2,0.1,0.017,-3.4,-1.6,-5,-0.2,25,58,0.431,7,28,0.25,18,30,0.6,0.491,14,22,0.636,1,15,14,14,7,1,12,18,71
2016,Wayne Selden,SG,20,NOP,3,3,15,47,10,0.82,0,11.3,5.6,3,2.1,0,23.5,12,0,0,0.1,0.089,-0.5,-0.7,-1.2,0,5,8,0.625,4,7,0.571,1,1,1,0.875,2,4,0.5,0,5,4,1,2,0,3,6,16
2016,Wayne Selden,SG,20,MEM,11,2,53,189,6.2,0.475,0.6,6.2,3.3,9.9,1.1,0.5,13.4,16.1,-0.1,0.1,0,-0.001,-4.1,-1.8,-6,-0.2,20,50,0.4,3,21,0.143,17,29,0.586,0.43,12,18,0.667,1,10,10,13,4,1,9,12,55
2016,Kevin Seraphin,PF,25,IND,49,3,223,559,14.4,0.559,8.3,20,14.3,6.7,0.6,3.1,12.3,19,0.4,0.6,1,0.082,-3.1,-0.6,-3.7,-0.2,109,198,0.551,0,2,0,109,196,0.556,0.551,14,22,0.636,41,101,124,25,8,23,29,66,232
2016,Ramon Sessions,PG,28,CHO,50,1,300,811,12.3,0.495,1.5,8.5,4.9,24.2,1.6,0.3,12.7,20.1,0.3,0.6,0.9,0.054,-2.4,-2.3,-4.8,-0.6,100,263,0.38,21,62,0.339,79,201,0.393,0.42,91,118,0.771,11,62,64,141,29,3,46,43,312
2016,Iman Shumpert,SG,24,CLE,76,31,544,1937,9,0.536,2.3,9.9,6.2,7.8,1.6,1.1,12.9,13.9,0.7,1.4,2,0.05,-1.3,0,-1.3,0.3,201,489,0.411,94,261,0.36,107,228,0.469,0.507,71,90,0.789,39,180,191,119,69,31,78,150,567
2016,Pascal Siakam,PF,20,TOR,55,38,220,859,11.5,0.523,8.4,15.9,12.2,2.9,1.5,4.5,13.1,13.1,0.4,1.2,1.6,0.089,-3,1.8,-1.1,0.2,103,205,0.502,1,7,0.143,102,198,0.515,0.505,22,32,0.688,64,121,161,19,29,51,33,109,229
2016,Jonathon Simmons,SG,25,SAS,78,8,464,1392,9.9,0.504,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18,-0.1,2.1,2,0.068,-2.8,0.9,-1.9,0,177,421,0.42,30,102,0.294,147,319,0.461,0.456,99,132,0.75,20,140,139,137,53,29,76,146,483
2016,Kyle Singler,SF,26,OKC,32,2,84,385,5.9,0.486,2.3,11.5,6.9,3.2,0.9,1,10.8,11.2,0,0.3,0.3,0.034,-4.6,-1.3,-5.9,-0.4,34,83,0.41,7,37,0.189,27,46,0.587,0.452,13,17,0.765,8,40,42,10,8,6,11,29,88
